text,label
"Czasem oddaje sprawozdania, ale tylko gdy nie ma w nich czegoś ważnego.",Neutral
"Czasem oddaje sprawozdania, ale rzadko, bo po co ma mi to robić?",Neutral
"Czasem oddaje sprawozdania, ale do tej pory nie ma nikogo, kto chciałby mnie poznać. Może ty?",Neutral
UWAGA !,Negative
UWA ŻAJ NA SIEBIE BO CI ODPISZ,Negative
UWA ŻAJ NA TO TWOJE ZWIĄ,Negative
Lepiej nie mogł eś trafić.,Positive
"Lepiej nie . Wykonał kolejny ruch, jakby chciał ją uderzyć.",Positive
Lepiej nie rób z siebie idioty.,Positive
Dużo mówi o sprawach niezwiązanych z przedmiotem.,Neutral
"Dużo mówi o sprawach , których nie rozumie, bo jego zdaniem są to sprawy, które nie mieszczą",Neutral
"Dużo mówi o sprawach , które mogą się zdarzyć, ale też bardzo je wyolbrzymia.",Neutral
"dr Kornel jest wporzadku. wprwawdzie nie potrafi nauczyc algebry ( jak sam przyznaje sam jej juz nie umie : D ), ale jest bardzo przyjaznie nastawiony do studentow. wyklady sa dosc ciekawe, bo pan dr niezbyt czesto porusza problematyke czysto matematyczna, zwykle opowiada co ciekawego dzieje sie na siwecie. kolokwia sa proste pod warunkiem, ze posiedzi sie przy skrypcie ; ) ale nie radze na nich sciagac ( zlaszcza od sasiadow ) bo na samym kole dr Kornel siedzi w kacie i na nikogo nie zwraca uwagi, za to przy sprawdzaniu prac robi wnikliwe.. sledztwo. ogólnie : polecam ! ! !",Positive
"dr Kornel jest wporzadku. wprwawdzie nie potrafi nauczyc algebry ( jak sam przyznaje sam jej juz nie umie : D ), ale jest bardzo przyjaznie nastawiony do studentow. wyklady sa dosc ciekawe, bo pan dr niezbyt czesto porusza problematyke czysto matematyczna, zwykle opowiada co ciekawego , na jakie tematy. niestety, w czasie wykladow nie ma go w dziekanacie. pan dr jest bardzo ambitny i chce zdobyc tytul profesora. co prawda w czasie wykladow zawsze jest w dziekanacie, ale w czasie wykladow zwykle nie. zdarza mu sie byc na wykladach, ale po wykladach rzadko je.",Positive
"dr Kornel jest wporzadku. wprwawdzie nie potrafi nauczyc algebry ( jak sam przyznaje sam jej juz nie umie : D ), ale jest bardzo przyjaznie nastawiony do studentow. wyklady sa dosc ciekawe, bo pan dr niezbyt czesto porusza problematyke czysto matematyczna, zwykle opowiada co ciekawego i jak rozwiazal probe czegos nowego. generalnie bardzo sie ciesze, ze sie to zmienilo, bo ja przez lata nie mialem w zyciu nic ciekawego do powiedzenia. tak naprawde nie chce sie uczyc, nie chce sie uczyc, chce sie uczyc. ale nie wiem czy to jest normalne, a co dopiero kiedy juz bede mogl robic cokolwiek innego.",Positive
"Mało wytłumaczy, ale cały czas pyta czy wszyscy rozumieją, jeżeli on też rozumie dany dział to bedzie tłumaczył aż wszyscy nie potwierdza że zrozumilei : ) Koła raczej trudniejsze, ale można zawsze liczyć na dopytke na koniec ( a to mało kto niezdaje ) Mimo swoich wad jest ciekawą postacia, i czesto sie zagłebia na wykładzie w tematy """,Neutral
"Mało wytłumaczy, ale cały czas pyta czy wszyscy rozumieją, jeżeli on też rozumie dany dział to bedzie tłumaczył aż wszyscy nie potwierdza że zrozumilei : ) Koła raczej nie są dla niego .",Neutral
"Mało wytłumaczy, ale cały czas pyta czy wszyscy rozumieją, jeżeli on też rozumie dany dział to bedzie tłumaczył aż wszyscy nie potwierdza że zrozumilei : ) Koła raczej nie mam a jestem nowy, a że z czasem ogarniam to sobie tłumaczę na bieżąco i w razie czego można dopytać na bieżąco (o ile się czegoś nie zapomnę :)).",Neutral
Nie było na sali osoby która potrafiła by nie śmiać mu się prosto w twarz.,Neutral
Nie było na sali osoby która by to kwestionowała. A przecież nikt nie zaprzecza że jest to szkodliwe dla zdrowia i życia.,Neutral
"Nie było na sali osoby która by mówiła o tym, że nie mają pieniędzy na dzieci. Każdy by chciał.",Neutral
"Gdy je poprawiasz i przynosisz następnym razem, wyszukuje Ci kolejne błedy, a to co poprawił eś na dobrze, jest źle i miało być tak jak na poczatku.",Negative
"Gdy je poprawiasz i przynosisz następnym razem, wyszukuje Ci kolejne miejsca, żeby jeszcze bardziej się na Ciebie otworzyć. Opisałem Ci wszystko, co mogłem zrobić, żeby Cię wspierać.",Negative
"Gdy je poprawiasz i przynosisz następnym razem, wyszukuje Ci kolejne błędy. Jeśli na przykład, gdy robisz zakupy, nie wiesz, kiedy będzie następna dostawa, możesz mieć problemy z prawidłowym przygotowaniem się do kolejnej pracy.",Negative
Nic innego na kolach nie ma.,Neutral
Nic innego na swiecie nie jest godne uwagi.,Neutral
Nic innego na świecie nie mogłoby tego zrobić – powiedział.,Neutral
"Ludzie... takiego lajtu jak zyje to nie widzialem... : ) Postanowilem przytoczyc kilka zdan z pierwszego wykladu ( mniej wiecej ) : "" wykl a",Positive
Ludzie... takiego lajtu jak zyje to nie widzialem... : ) Postanowilem sobie ze jak juz kiedys bede chcial zaczac cos tam robic w IT to zrobie to tylko tak jak to jest tutaj opisane : ).,Positive
Ludzie... takiego lajtu jak zyje to nie widzialem... : ) Postanowilem zrobic sobie z tego tytulu mala przyjemnosc. Zaczalem ogladac ten film z czystej ciekawosci.,Positive
"Projekt nie musi być specjalnie rozbudowany, ma ładnie wyglądać, mieć elegancką zrobioną dokumentację, i mają się pokazywać ładne wykresy.",Neutral
"Projekt nie musi być specjalnie rozbudowany, ma ładnie wyglądać, i mieć ładny wygląd.",Neutral
"Projekt nie musi być specjalnie rozbudowany, ma ładnie wyglądać, ale w rzeczywistości jest to tylko wstęp do tego co jest potrzebne.",Neutral
Kolokwia nie sa trudne - taki standart ogolnouczelniany.,Positive
Kolokwia nie sa trudne - trzeba jedynie troche pomyslec i znalezc.,Positive
"Kolokwia nie sa trudne - to kwestia wprawy, a nie jakiegos tam widzimisie - wystarczy dobra organizacja, dobra organizacja wlasnej armii",Positive
"Niestety co do samego prowadzącego mam już obekcje, z punktu wdzienia treningu itd. wszytko było ok ( a czesami nawet bardzo ok - rozgrzewki w formie zabawy ), ale niestety miala miejse u nas na treningu sytulacja ktora bardzo mnie do tego pana zrazila ; podczas pokazywania dźwigni na noge ( stopę ) zignorował zupełnie odklepenie w mate ( czyli powiadomienie o tym, że ma się dość, że boi ) studenta na ktorym pokazywal technike i nie puścił lub chociaż zmniejszył nacisku ( siłę skrętu ).",Negative
"Niestety co do samego prowadzącego mam już obekcje, z punktu wdzienia treningu itd. wszytko było ok ( a czesami nawet bardzo ok - rozgrzewki w formie zabawy ), ale niestety miala miejse u nas na treningu sytulacja ktora bardzo mnie do tego pana zniechęciła. i to tez byl mój główny problem. w skrócie trener był na tyle niekompetentny ze nie wiedzial czy nie trzeba mu było zrobić przerwy, czy moze trzeba mu było zrobic cardio.",Negative
"Niestety co do samego prowadzącego mam już obekcje, z punktu wdzienia treningu itd. wszytko było ok ( a czesami nawet bardzo ok - rozgrzewki w formie zabawy ), ale niestety miala miejse u nas na treningu sytulacja ktora bardzo mnie do tego pana zniechęciła - na samym poczatku bylo ok, ale pozniej zaczela sie sypać jego kondycja i juz go nie wiadac jak go zatrzymal, bo nie bylo go na czas.",Negative
"Na analizie 2 była m raz na jego wykładzie i stwierdziła m, że to strata czasu.",Negative
"Na analizie 2 była m raz na jego blogu, gdzie pisał o czymś co nazywa ""wszechstronnym spojrzeniem"", co bardzo spodobało mi się na",Negative
"Na analizie 2 była m raz na jego temat, ale nie umiem go odnaleźć. Może gdzieś się zapodziała, nie wiem.",Negative
"Na każdej laborce kartkówka, teraz moge stwierdzić że może nie były aż takie trudne, ale zaliczył em jedną na 5 czy 6... po prostu jeżeli nigdy przedtem nie miał eś do czynienia z językiem C to naprawde jest trudno.",Negative
"Na każdej laborce kartkówka, teraz moge stwierdzić że może nie były aż takie trudne, ale zaliczył em jedną i dwie. Okazało się, że to była jedna z lepszych laborek.",Negative
"Na każdej laborce kartkówka, teraz moge stwierdzić że może nie były aż takie trudne, ale zaliczył em jedną , którą można potraktować jako średnią. Mam nadzieję że to tylko chwilowe, nie jestem pewna czy nie będę musiała do niego wracać.",Negative
"Poczucie humoru, student - tez czlowiek, poprostu super.",Positive
"Poczucie humoru, student - człowiek sukcesu, a to, że wszyscy w klasie zazdroszczą Ci sukcesów, to",Positive
"Poczucie humoru, student - mówi student. W tle słychać śmiech.",Positive
"Ja bylem na absolutnie _ wszystkich _ cwiczenach i - mimo dopytki - dostalem 3.5, wiec nie jest znowu tak lagodny dla chodzacych..",Neutral
Ja bylem na absolutnie _ wszystkich _ cwiczenach i - mimo ze mialem z tego % satysfakcji - to czulem sie zmeczony. Wiec postanowilem zmienic swoje nawyki i je ograniczyc.,Neutral
"Ja bylem na absolutnie _ wszystkich _ cwiczenach i - mimo , ze na nich bylem - to nie zauwazylem, ze nie mam za duzej sily, wiec nie wiem co to znaczy.",Neutral
"Kotarba Wiesław, Prof.",Neutral
"Kotarba i jego brat Grzegorz, także z Towarzystwa Gimnastycznego „Sokół”",Neutral
"Kotarba "".",Neutral
"Kurs : Fizyka 1 ćw. [ / b ] Miła, sympatyczna, często się śmieje ( czesto ironicznie : P ).",Positive
"Kurs : Fizyka 1 ćw. [ / b ] Miła, przyjemna, ciekawa, inspirująca.",Positive
"Kurs : Fizyka 1 ćw. [ / b ] Miła, miła, miła.",Positive
Znam ją tez z ćwiczeń gdzie dobrze i przystepnie tłumaczy.,Positive
Znam ją tez z ćwiczeń gdzie ćwiczę bo nie ma innych opcji.,Positive
"Znam ją tez z ćwiczeń gdzie trzeba było się dobrze do niego zabrać,a ten ją zostawił bo się bała i nie",Positive
"Pan Gańcza jest osobą bardzo dobrą jako nauczyciel dla początkujących... nie rozumiem wogóle powyższych komentarzy jeśli chodzi o "" wiel k",Positive
"Pan Gańcza jest osobą bardzo dobrą jako nauczyciel dla swoich uczniów, ale nie wiem, czy w tym zawodzie może być autorytetem i dlatego proszę, żeby pan minister zastanowił się nad",Positive
Pan Gańcza jest osobą bardzo dobrą jako nauczyciel dla moich uczniów.,Positive
TYM razem udało mi sie zaliczyć w ostatniej poprawce ale jeśli ktoś nie zaliczył to przepisał zadania z list ( Przepisz wszytkie lub większość tzn. jak masz na liście 10 a zrobisz 8 to przejdzie.,Neutral
TYM razem udało mi sie zaliczyć w ostatniej poprawce ale jeśli ktoś nie zaliczył to przepisał tylko po 1 roku i to chyba nie za dobrze.,Neutral
"TYM razem udało mi sie zaliczyć w ostatniej poprawce ale jeśli ktoś nie zaliczył to przepisał wszystko z poprzednich, nie wiem co się stało. Co można zmienić?",Neutral
Wykład i cwiczenia są prowadzone b. dobrze o ile nie musi gonić z materiałem wtedy jest to robione poprostu zaszybko.,Positive
Wykład i cwiczenia są prowadzone b. dobrze o ile nie musi alem tego robic w domu (jezeli w ogole).,Positive
Wykład i cwiczenia są prowadzone b. dobrze o ile nie musi być z nimi na bierząco w szpitalu.,Positive
EiT ( cz.elektroniczna ) - razem z prof.,Neutral
EiT ( autonomiczny przewoźnik) oraz firmy przewozowe.,Neutral
"EiT ( w tym przypadku nie są to żadne wielkie, nowe i innowacyjne technologie, lecz tylko jedna z wielu możliwych",Neutral
"Miernictwo Elektroniczne I ( wykład ) Ocena : Bieda wielka : ( [ / b ] Co tu dużo mówic, przpity troche, chrypka, jakby cały czas pił spiryt ; ) to są pierwsze wrażenia.",Negative
"Miernictwo Elektroniczne I ( wykład ) Ocena : Bieda wielka : ( [ / b ] Co tu dużo mówić: jestem bardzo zadowolony z tego co udało mi się zrobić. Z tym że w przypadku niektórych rzeczy, jak np. silnika, trzeba trochę czasu poświęcić.",Negative
"Miernictwo Elektroniczne I ( wykład ) Ocena : Bieda wielka : ( [ / b ] Co tu dużo gadać, to nie jest praca dla każdego. To jest praca dla ludzi, którzy chcą być jak najbardziej kreatywni, kreatywni jak również kreatywni.",Negative
Z tego co zauwazylam nie pilnuje za bardzo wstawiania plusów za aktywnosc na cwiczeniach a ostatecznie i tak za bardzo sie nimi nie przejmuje ( nawet nie wiem czy je jakos dolicza czy nie do punktów z kół bo ja pare razy przy tablicy bylam i nie zostalo mi doliczone nawet pół punkta ),Neutral
"Z tego co zauwazylam nie pilnuje za bardzo wstawiania plusów za aktywnosc na cwiczeniach a ostatecznie i tak za bardzo sie nimi nie przejmuje , ale jak juz sie zrobi i nie ma na to rady to chce sie cieszyc ze cos robie albo cos robilam i tak nie da sie tego odciazyc.",Neutral
Z tego co zauwazylam nie pilnuje za bardzo wstawiania plusów za aktywnosc na cwiczeniach a ostatecznie i tak za bardzo sie nimi nie przejmuje .,Neutral
"Pani Doktor owszem wymaga.. ale przy systematyczności można spokojnie zaliczyć... miał em 5, 0.. w komplecie z 2, 0 z wykładem u Pani Profesor co dowodzi śmieszności systemu.... niemnie Pani Doktor Duda.. szczególnie na laborce godna polecenia.. dobrze tłumaczy co i jak i wógle jest bardzo miła OCENA PROWADZĄCEGO : 5, 0 ( bdb ) ( w ocenie pomijam zasady zaliczenia wykładu, gdyż są jak mi sie wydaje odgórnie narzucone )",Positive
"Pani Doktor owszem wymaga.. ale przy systematyczności można spokojnie zaliczyć... miał em 5, 0.. w komplecie z 2, 0 z wykładem u Pani Profesor co dowodzi śmieszności systemu.... niemnie Pani Doktor Duda.. ",Positive
"Pani Doktor owszem wymaga.. ale przy systematyczności można spokojnie zaliczyć... miał em 5, 0.. w komplecie z 2, 0 z wykładem u Pani Profesor co dowodzi śmieszności systemu.... niemnie Pani Doktor Duda.. bo tak.. no chyba że ktoś ma już za sobą 2 kierunki.. w każdym razie Pani Doktor Duda... nie mogę się doczekać kiedy Pani doktor Duda będzie mogła otworzyć gabinet i pracować... i w spokoju na spokojnie leczyć.. z Panem Doktorem, który w ogóle nie jest ""lekarzem"" jak Pani doktor Duda..",Positive
"Kurs : Analiza Matematyczna I i II, wyklad nr 1 [ / b ] Oto najciekwszy prowadzacy z jakim mialem stycznosc na Pwr.",Positive
"Kurs : Analiza Matematyczna I i II, wyklad nr 1 [ / b ] ) - 10,00 PLN - za godzine w Warszawie +/- 5 PLN. kurs - kurs - kurs.",Positive
"Kurs : Analiza Matematyczna I i II, wyklad nr 1 [ / b ] [ ].",Positive
Ocene niezbyt wysokie czasem robi łaskę że wpisze 3.0.,Negative
"Ocene niezbyt wysokie jak na kogoś, kto miał ochotę na alkohol.",Negative
Ocene niezbyt wysokie . Poczułem zapach potu i usłyszałem jakiś dźwięk.,Negative
"Reszta zadań standard z "" magi c",Neutral
"Reszta zadań to realizacja zadań z zakresu ratownictwa medycznego, czyli wykonywanie transportu sanitarnego i lotniczego",Neutral
"Reszta zadań : – Połączenie z Internetem (mobilna, bezprzewodowa)",Neutral
"Zajęcia są bardzo ciekawe, wiedza sama wchodzi cząstkowe, widzimisie : Łatwe jeśli się człowiek uczy : Nie ma żadnych : Skarbnica dobrego humoru : Przyjazne, student też człowiek : Polecam U niego mozna sie pośmiac i nauczyć za jednym razem, napisze zadanko na tablicy do rozwiązania i człapie sobie po sali i podpatruej kto co robi.",Positive
"Zajęcia są bardzo ciekawe, wiedza sama wchodzi cząstkowe, widzimisie : Łatwe jeśli się człowiek uczy : Nie ma żadnych : Skarbnica dobrego humoru : Przyjazne, student ki : Na każde skinienie : Lekcje dla studenta : Wymagania : Póki co nie czuję się na siłach, ale to kwestia czasu : Doświadczenie : Jeśli będę mógł, to będę na bieżąco, tak jak już mówiłem : Po kilku miesiącach",Positive
"Zajęcia są bardzo ciekawe, wiedza sama wchodzi cząstkowe, widzimisie : Łatwe jeśli się człowiek uczy : Nie ma żadnych : Skarbnica dobrego humoru : Przyjazne, student ki : Świetne : Osiągnięcia : Udział w konkursach : Superstar : Zmiana biegu kariery : Ocena końcowa : Inne : Istny raj : Przyzwoity czas : Szczęśliwe zakończenie : Rozwiązywanie zadań : Przy",Positive
"Ogolnie jest ok, ale nie wiem jak sie sprawdza na UE bo chyba pierwszy raz to prowadzi, na magnesach bylo dobrze, to moze UE tez da rade.",Positive
"Ogolnie jest ok, ale nie wiem jak sie sprawdza na UE bo chyba z tego co wiem w Polsce nie ma zadnej sieci i sie nie sprawdza.",Positive
"Ogolnie jest ok, ale nie wiem jak sie sprawdza na UE bo chyba nie w takiej konfiguracji.",Positive
"Zaliczenie wymaga napisania dwóch "" kół"",",Neutral
"Zaliczenie wymaga wiedzy z zakresu medycyny, biologii, psychologii, socjologii.",Neutral
"Zaliczenie wymaga jedynie znajomości języka ojczystego, np. polskiego.",Neutral
"Na koniec kursu, kolokwium, bądź egzamin, z reguły ciężkie, a i system oceniania pozostawia wiele do życzenia.",Negative
"Na koniec kursu, kolokwium, bądź egzamin, z reguły trwa to nie dłużej niż 60 minut.",Negative
"Na koniec kursu, kolokwium, bądź egzamin, z reguły w trakcie studiów. Jak jest w praktyce? Kolega z grupy - inż.",Negative
"Oczywiscie na koniec trzeba było mieć wszystkie odfajkowane, inaczej siedzisz aż nie zrobisz wszystkiego.",Neutral
Oczywiscie na koniec trzeba było mieć wszystkie dowody i być oskarżonym o gwałt na osobie która była w ciąży (albo nie było) bo nie można,Neutral
Oczywiscie na koniec trzeba było mieć wszystkie części. Na szczęście są w sklepach.,Neutral
"Raczej nie ma na co narzekać, choć i bez rewelacji",Neutral
Raczej nie ma na co czekać. - Co zamierzasz?,Neutral
Raczej nie ma na co czekać – odezwał się po chwili. – Musimy jechać.,Neutral
ALGEBRA Z GEOMETRIA ANALITYCZNĄ 1 OCENA : SPOKO 8 ) [ / b ] Dr Rałowski jest baaardzo zakręconym człowiekiem....,Positive
ALGEBRA Z GEOMETRIA ANALITYCZNĄ 1 OCENA : SPOKO 8 ) [ / / | 0 | 3 / | | 0 | 4 / | | / / | 3 / | | 4 / | |,Positive
ALGEBRA Z GEOMETRIA ANALITYCZNĄ 1 OCENA : SPOKO 8 ) [ / 2 Ocena : / 2 / 1. / 2. / 2. / 2. / 2. / 2.,Positive
Rrowadzi zarówno wykłady jak i ćwiczenia.,Neutral
Rrowadzi zarówno ze sobą jak i z nimi walkę.,Neutral
"Rrowadzi zarówno w sensie prawnym, jak i społecznym.",Neutral
"Koła banalne ( wystarczy przerobić solidnie skrypt i masz 4 ), zadania na kołach wzięte wprost ze skrypty ( pozmieniane dane ).",Positive
"Koła banalne ( wystarczy przerobić solidnie skrypt i masz 4 ), wystarczy po prostu w odpowiedni sposób zaimplementować go w C++.",Positive
"Koła banalne ( wystarczy przerobić solidnie skrypt i masz 4 ), ale dla Ciebie może być kłopotatyczne :P.",Positive
"Moze też dlatego dr Bogdan nie przepuszcza osób, którym brakuje 0, 5 punktu do zaliczenia, bądź nie zdobyły minimum z któregoś kolokwium.",Positive
"Moze też dlatego dr Bogdan nie przepuszcza osób, którym brakuje 0, 5 promila? Na tym zdjęciu, po prawej, jest kobieta. Po lewej kobieta w ciąży. Oboje w ciąży.",Positive
"Moze też dlatego dr Bogdan nie przepuszcza osób, którym brakuje 0, 5 mg.",Positive
"Wykład jak to wykład, to samo co w skrypcie.",Neutral
"Wykład jak to wykład, ale to nie jest kwestia tego, co to jest ""zaawansowany kurs języ",Neutral
"Wykład jak to wykład, ale jak się go słucha, to widać że coś jest na rzeczy, nie tylko w",Neutral
"Kurs : Analiza mat. 1 - wykł i ćw Ocena : bardziej pozytwyna niż negatywna Wykład = przepisywanie skryptu, Dr Wilhelm jest człowiekiem do bólu skrupulatnym i punktualnym ( choć troche anemicznym ; ) ).",Positive
Kurs : Analiza mat. 1 - wykł i ćw Ocena : bardziej pozytwyna niż negatywna Wykład = przepisywanie = przerabianie; nauka i ćwiczenie = ćwiczenie; czytanie = pisanie; oglądanie = słuchanie. Analiza mat.,Positive
Kurs : Analiza mat. 1 - wykł i ćw Ocena : bardziej pozytwyna niż negatywna Wykład = przepisywanie na maszynie ćwiczeń :-/ Zapraszamy wszystkich chętnych :-/,Positive
Miał em przyjemność mieć z tą panią wykład !,Positive
"Miał em przyjemność pracować z nimi w tym roku i wiem, że to są wspaniali ludzie",Positive
Miał em przyjemność pracować z nim przy wielu projektach. To prawdziwy profesjonalista.,Positive
"Sama pani doktor calkiem sympatyczna, choc niektorzy jej nie lubili.",Positive
"Sama pani doktor calkiem dobrze mowi, ale trzeba jej bylo powiedziec.",Positive
"Sama pani doktor calkiem dobrze sobie radzi, choc pewnie ma to w glowie.",Positive
Jeśli chodzi o wykład na WEMiF - ie ludzie chyba nie mają wyboru - chyba tylko dr Juszkiewicz wykłada.,Neutral
Jeśli chodzi o wykład na WEMiF - ie ludzie chyba nie bardzo rozumieją o co chodzi.,Neutral
"Jeśli chodzi o wykład na WEMiF - ie ludzie chyba nie wiedzą, że jest to ""naukowy"" wykład.",Neutral
"Ogólnie bardzo normalny jak na informatyka, polecam brać w ciemno.",Positive
Ogólnie bardzo normalny jak na tego typu człowieka. To był normalny człowiek.,Positive
Ogólnie bardzo normalny jak na kobietę. – A ty? – Jak zwykle.,Positive
Ćwiczenia... tutaj warto być przygotowanym i błyskać na każdych zajęciach tak żeby Cię zapamiętał.,Neutral
"Ćwiczenia... tutaj warto być przygotowanym i przygotować się na to, że będziesz chciał robić coś, czego robić nie powinieneś.",Neutral
Ćwiczenia... tutaj warto być przygotowanym i być w formie.,Neutral
Tlumaczyl wmiare jasno zawsze byl jakis wstep teoretyczny.,Positive
Tlumaczyl wmiare jasno .,Positive
"Tlumaczyl wmiare jasno , ze jest mu przykro ize nie chce go ranic i ze to wszystko przez niego",Positive
Robi kartkówki.,Neutral
Robi sz z siebie błazna.,Neutral
Robi sz mi zawód - rzucił.,Neutral
Można się pozgłaszać na cwiczeniach z analizy i dostać trochę plusów.,Neutral
"Można się pozgłaszać na priv. A jak nie to nie ma sprawy. Jak będzie potrzeba, to zrobię też rozdajo.",Neutral
Można się pozgłaszać na pw.,Neutral
"Polecam wziąć sobie do serca wszystkie rady "" przy j",Neutral
"Polecam wziąć sobie do ręki książkę, która opisuje, jak działa człowiek - a jest to ""Psychologia",Neutral
"Polecam wziąć sobie do serca słowa o tym, że warto się nie poddawać i podejmować wyzwania.",Neutral
"Był em na jej zajęciach w 100 %, starał em się jak mogł em by nadgonić grupę gdyż nie zdawał em matury z anglika a znalazł em się na B 1.",Neutral
"Był em na jej zajęciach w 100 %, starał em się jak mogł em by ją zdobyć, ale nie szło, bo była na wykładach w domu. A ja byłem w 100 % wolny.",Neutral
"Był em na jej zajęciach w 100 %, starał em się jak mogł em by nie być w niej zakochany. Gdy miała 18 lat to się zaręczyłem. Nie żałuję.",Neutral
"Jesli sluchasz go na zajeciach i zrobisz w domu ze 2 zadanka, to powinienes bez problemow zaliczyc.",Neutral
"Jesli sluchasz go na zajeciach i zrobisz w domu porzadek, bedziesz miec duzo czasu, zeby sie zrelaksowac, ale to nie oznacza, ze bedziesz w stanie sie",Neutral
Jesli sluchasz go na zajeciach i zrobisz w domu cos innego to sie w ogole nie nauczysz.,Neutral
Bardzo luzacki prowadzący.,Positive
Bardzo to jest nielogiczne. Dlaczego akurat teraz?,Positive
"Bardzo , pani przewodnicząca.",Positive
"Zajęcia są nudne, nie sprawdza obecnosci.",Neutral
"Zajęcia są nudne, a ich uczestnicy nie znają się nawzajem, więc trudno jest nawiązać porozumienie.",Neutral
"Zajęcia są nudne, więc czasem w ogóle się nie odzywacie.",Neutral
"Fizyka laborki POLECAM ! ! ! [ / b ] Tadeusz bardzo wporzadku facet, początkowo wydawał się groźny, zapowiedział na pierwszych zajęciach kartkówke, ale zdołał przestraszyć tylko samego siebie chyba : P Kartkówki sa specyficzne, część grupy je ma, część która bardzo marudzi nie ma.",Positive
Fizyka laborki POLECAM ! ! ! !,Positive
Fizyka laborki POLECAM ! ! ! .,Positive
"Muszę się przyznać, że bardzo nudził em się na wykładzie u Pana Michała... dlatego na przerwie wybył em i więcej się tam nie pojawił em.",Negative
"Muszę się przyznać, że bardzo nudził em się na wykładzie u Pana profesora. — Nie mam pojęcia, gdzie się pan profesor podziewał — powiedział pan Whi-tely.",Negative
"Muszę się przyznać, że bardzo nudził em się na wykładzie u Pana , chociaż bardzo go lubię i podziwiam. - To dlatego, że pan go nie lubi? - Nie, nie dlatego.",Negative
Cóż....,Neutral
"Cóż , chyba nie ma się czym martwić.",Neutral
"Cóż , to bardzo dziwne, że nigdy nie byłem członkiem załogi",Neutral
I prawde mowiac mam uczucia mieszane... : ?,Neutral
I prawde mowiac mam dosc.,Neutral
I prawde mowiac mam to w dupie.,Neutral
"algebra z geom. analityczna 1 polecam miał em z nim wykłady, bardzo fajny z podejsciem student tez czlowiek, czasami sie myli ale przyznale sie do bledow.",Positive
"algebra z geom. analityczna 1 polecam miał em z nim wykłady, bardzo fajny z niego był człowiek, teraz jest w renomowanym instytucie, w tej dziedzinie, w której się specjalizuje, a ma tytuł profesora,",Positive
"algebra z geom. analityczna 1 polecam miał em z nim wykłady, bardzo fajny z tych wszystkich tych co mówią o tym, jak to działa, co trzeba poprawić, jak to działa, jak to działa, co nie działa i",Positive
"Krotko : cala grupa zaliczyla, nie oddal nikomu ani jednego sprawka.",Neutral
"Krotko : cala grupa zaliczyla, wiec tak jest dobrze i dobrze - czyli wszystko ok.",Neutral
"Krotko : cala grupa zaliczyla, bo jak ktos sie spieszy to jedzie.",Neutral
"Jest to human, na którym trzeba się odzywać i trzeba coś robić, więc nie polcam jeśli ktoś nastawia się, że za obecności będzie dobra ocena.",Neutral
"Jest to human, na którym trzeba się odzywać i trzeba coś robić, więc trzeba robić to dobrze, trzeba się skupić, ale nie robić niczego głupiego. Więc się do niego nie odzywałem.",Neutral
"Jest to human, na którym trzeba się odzywać i trzeba coś robić, więc można powiedzieć, że nie ma to nic wspólnego z religią, bo religia mówi, że człowiek jest istotą rozumną.",Neutral
"Zajęcia prowadzi na luzie, ale wymaga też.",Neutral
Zajęcia prowadzi na żywo Katarzyna Nosowska.,Neutral
"Zajęcia prowadzi na Wydziale Humanistycznym Uniwersytetu Śląskiego, a jego badania naukowe skupiają się na historii i",Neutral
Duza częśc grupy zaliczyła w kolokwiach.,Positive
"Duza częśc grupy nie była świadoma, co jest w środku.",Positive
Duza częśc grupy to ludzie z rodzin robotniczych (zatrudnionych w prywatnych przedsiębiorstwach) oraz pracownicy,Positive
Kurs : Algebra z Geometria Analityczna 1 Ocena : Moze byc.,Neutral
Kurs : Algebra z Geometria w zakresie 3D.,Neutral
"Kurs : Algebra z Geometria i Wyrafinowanie. Program nauczania : Algebra, Wyrafinowanie.",Neutral
Nawet nie wiesz co zanotować.,Negative
Nawet nie wiem jak mam na to patrzeć.,Negative
"Nawet nie wiem, gdzie ty je chowasz”.",Negative
CHoc to totalny tajfun na tablicy i co chwile trzeba go poprawiac to facet jest spoko.,Neutral
CHoc to totalny tajfun na tablicy i co jakiś czas wlatuje do środka z siłą porównywalną do trąby powietrznej.,Neutral
"CHoc to totalny tajfun na tablicy i co z tego, że to jest w Niemczech, jak w PL to jest tragedia.",Neutral
Ogólnie - polecam,Positive
"Ogólnie i w tej kwestii też mogę mieć własne zdanie, ale moim",Positive
Ogólnie w przypadku takich rzeczy zawsze jest to trudne bo nie ma dowodów,Positive
"Potrafi przyczepic sie do wszystkie - osie symetri za grubym olowkiem rysowane, wkrecajac srube w drewniany otwor z gwintem nalezy narysowac wybrzuszenie drewna po drugiej stronie ( w ksiazce nic o tym nie ma ) i wlasnie na tej podstawie cie obleje...",Negative
"Potrafi przyczepic sie do wszystkie - osie symetri za grubym olowkiem rysowane, wkrecajac srube w drewniany otwor z gwintem - i tak az do skutku.",Negative
"Potrafi przyczepic sie do wszystkie - osie symetri za grubym olowkiem rysowane, wkrecajac srube w drewniany otwor z gwintem ktory to znajduje sie po lewej stronie, z tylu. Uzywam tej sruby do wkrecania, przy kazdym skrecie wkrecam z powrotem.",Negative
Z zaliczeniem nie ma raczej problemu.,Positive
Z zaliczeniem nie podlega się m.in.,Positive
